Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
122.6,10.217,24060.31,0.10794,0.03834
122.7,10.225,24030.28,0.10794,0.03833
122.8,10.234,24003.79,0.10795,0.03833
122.9,10.242,23976.02,0.10795,0.03832
123,10.25,23956.82,0.10795,0.03832
123.1,10.259,23934.76,0.10796,0.03831
123.2,10.267,23914.66,0.10796,0.03831
123.3,10.275,23888.52,0.10796,0.0383
123.4,10.284,23860.03,0.10797,0.0383
123.5,10.292,23828.96,0.10797,0.03829
123.6,10.3,23797.33,0.10797,0.03829
123.7,10.308,23777.49,0.10797,0.03828
123.8,10.317,23760.83,0.10797,0.03828
123.9,10.325,23745.77,0.10798,0.03827
124,10.333,23729.46,0.10798,0.03827
124.1,10.342,23701.08,0.10798,0.03826
124.2,10.35,23672.01,0.10798,0.03826
124.3,10.359,23662.23,0.10798,0.03825
124.4,10.367,23633.95,0.10798,0.03825
124.5,10.375,23631.42,0.10798,0.03824
124.6,10.383,23626.34,0.10798,0.03824
124.7,10.392,23626.28,0.10798,0.03824
124.8,10.4,23625.77,0.10798,0.03823
124.9,10.409,23624.84,0.10798,0.03822
125,10.417,23622.8,0.10798,0.03822
125.1,10.425,23618.17,0.10798,0.03822
125.2,10.434,23612.1,0.10798,0.03821
125.3,10.442,23591.57,0.10798,0.03821
125.4,10.45,23570.87,0.10798,0.03821
125.5,10.459,23532.88,0.10797,0.0382
125.6,10.467,23495.56,0.10797,0.0382
125.7,10.475,23467.14,0.10797,0.03819
125.8,10.483,23443.31,0.10797,0.03819
125.9,10.492,23414.47,0.10796,0.03818
126,10.5,23381.94,0.10795,0.03818
126.1,10.509,23352.36,0.10795,0.03817
126.2,10.517,23318.79,0.10794,0.03817
126.3,10.525,23287.38,0.10793,0.03816
126.4,10.534,23261.72,0.10792,0.03816
126.5,10.542,23221.24,0.10791,0.03815
126.6,10.55,23178.38,0.1079,0.03815
126.7,10.559,23150.89,0.10789,0.03814
126.8,10.567,23129.8,0.10787,0.03814
126.9,10.575,23109.56,0.10786,0.03813
127,10.584,23085.34,0.10785,0.03813
127.1,10.592,23067.12,0.10783,0.03812
127.2,10.6,23046.11,0.10782,0.03812
127.3,10.609,23026.85,0.1078,0.03812
127.4,10.617,23012.99,0.10779,0.03812
127.5,10.625,22998.16,0.10777,0.03811
127.6,10.634,22986.19,0.10776,0.0381
127.7,10.642,22968.42,0.10774,0.0381
127.8,10.65,22946.99,0.10772,0.0381
127.9,10.658,22929.03,0.10771,0.0381
128,10.667,22918.88,0.1077,0.03809
128.1,10.675,22908.3,0.10768,0.03809
128.2,10.684,22891.57,0.10766,0.03809
128.3,10.692,22868.28,0.10765,0.03809
128.4,10.7,22841.31,0.10764,0.03809
128.5,10.709,22823.82,0.10762,0.03808
128.6,10.717,22779.59,0.10761,0.03807
128.7,10.725,22746.58,0.10759,0.03807
128.8,10.734,22713.77,0.10758,0.03807
128.9,10.742,22671.88,0.10756,0.03806
129,10.75,22646.56,0.10755,0.03806
129.1,10.759,22629.07,0.10753,0.03805
129.2,10.767,22616.04,0.10751,0.03805
129.3,10.775,22597.39,0.1075,0.03804
129.4,10.784,22578.73,0.10748,0.03803
129.5,10.792,22559.53,0.10747,0.03802
129.6,10.8,22540.2,0.10745,0.03803
129.7,10.809,22517.25,0.10744,0.03803
129.8,10.817,22487.06,0.10742,0.03803
129.9,10.825,22445.08,0.1074,0.03803
130,10.833,22396.77,0.10738,0.03805
130.1,10.842,22369.69,0.10737,0.03806
130.2,10.85,22337.05,0.10735,0.03804
130.3,10.858,22298.29,0.10734,0.03804
130.4,10.867,22253.84,0.10732,0.03803
130.5,10.875,22225.38,0.1073,0.03803
130.6,10.883,22208.75,0.10729,0.03803
130.7,10.892,22184.65,0.10727,0.03802
130.8,10.9,22145.51,0.10726,0.03801
130.9,10.908,22128.17,0.10725,0.03801
131,10.917,22125.51,0.10723,0.038
131.1,10.925,22124.23,0.10722,0.038
131.2,10.933,22122.01,0.1072,0.03799
131.3,10.942,22116.01,0.10719,0.03799
131.4,10.95,22101.13,0.10717,0.03798
131.5,10.959,22069.23,0.10716,0.03798
131.6,10.967,22007.14,0.10714,0.03797
131.7,10.975,21941.97,0.10713,0.03797
131.8,10.984,21898.59,0.10712,0.03796
131.9,10.992,21865.88,0.1071,0.03795
132,11,21806.53,0.10709,0.03795
132.1,11.009,21749.67,0.10707,0.03794
132.2,11.017,21657.22,0.10705,0.03793
132.3,11.025,21508.31,0.10702,0.03792
132.4,11.034,21367.47,0.10693,0.03788
132.424,11.036,9964.21,0.09062,0.02847
