Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
122.5,10.209,35966.44,0.11926,0.05102
122.6,10.217,35968.39,0.1194,0.05107
122.7,10.225,35983.05,0.11953,0.05112
122.8,10.234,35981.64,0.11966,0.05116
122.9,10.242,35974.02,0.11979,0.05122
123,10.25,35987.13,0.11992,0.05126
123.1,10.259,35985.25,0.12005,0.05131
123.2,10.267,35986.05,0.12018,0.05136
123.3,10.275,35994.33,0.12032,0.05141
123.4,10.284,35988.5,0.12045,0.05146
123.5,10.292,35989.45,0.12058,0.05151
123.6,10.3,35996.11,0.12072,0.05155
123.7,10.309,36010.29,0.12085,0.0516
123.8,10.317,36006.43,0.12098,0.05165
123.9,10.325,36016.66,0.12111,0.0517
124,10.333,36024.35,0.12124,0.05175
124.1,10.342,36031.37,0.12138,0.0518
124.2,10.35,36018.65,0.12151,0.05185
124.3,10.358,36022.91,0.12164,0.0519
124.4,10.367,36036.82,0.12177,0.05195
124.5,10.375,36028.93,0.1219,0.052
124.6,10.384,36036.86,0.12203,0.05205
124.7,10.392,36023.68,0.12216,0.05209
124.8,10.4,36042.16,0.1223,0.05214
124.9,10.409,36052.04,0.12243,0.05219
125,10.417,36049.1,0.12256,0.05224
125.1,10.425,36062.5,0.12269,0.05229
125.2,10.434,36067.64,0.12282,0.05234
125.3,10.442,36065.57,0.12288,0.05239
125.4,10.45,36068.23,0.12301,0.05244
125.5,10.459,36068.65,0.12314,0.05249
125.6,10.467,36067.08,0.12327,0.05254
125.7,10.475,36083.59,0.1234,0.05259
125.8,10.483,36076.44,0.12353,0.05264
125.9,10.492,36077.48,0.12367,0.05268
126,10.5,36089.09,0.1238,0.05273
126.1,10.508,36093.68,0.12393,0.05278
126.2,10.517,36096.63,0.12407,0.05283
126.3,10.525,36097.77,0.12421,0.05288
126.4,10.534,36097.52,0.12434,0.05293
126.5,10.542,36102.38,0.12447,0.05298
126.6,10.55,36109.82,0.12461,0.05302
126.7,10.559,36112.17,0.12475,0.05307
126.8,10.567,36117.29,0.12488,0.05312
126.9,10.575,36114.05,0.12501,0.05317
127,10.584,36120.12,0.12515,0.05322
127.1,10.592,36118.75,0.12529,0.05327
127.2,10.6,36118.47,0.12542,0.05331
127.3,10.609,36125.3,0.12556,0.05336
127.4,10.617,36118.42,0.1257,0.05341
127.5,10.625,36126.59,0.12583,0.05346
127.6,10.634,36126.38,0.12597,0.05351
127.7,10.642,36126.16,0.1261,0.05356
127.8,10.65,36126.54,0.12623,0.05361
127.9,10.659,36131.48,0.12637,0.05366
128,10.667,36141.59,0.1265,0.05371
128.1,10.675,36136,0.12664,0.05375
128.2,10.683,36142.18,0.12677,0.0538
128.3,10.692,36149.09,0.12691,0.05385
128.4,10.7,36152.55,0.12704,0.0539
128.5,10.709,36151.23,0.12718,0.05395
128.6,10.717,36151.87,0.12732,0.05399
128.7,10.725,36155.64,0.12745,0.05404
128.8,10.734,36156.47,0.12759,0.05409
128.9,10.742,36156.91,0.12773,0.05414
129,10.75,36162.15,0.12787,0.05419
129.1,10.759,36162.71,0.128,0.05424
129.2,10.767,36165.42,0.12813,0.05429
129.3,10.775,36172.65,0.12827,0.05434
129.4,10.784,36175.98,0.1284,0.05438
129.5,10.792,36173.95,0.12853,0.05443
129.6,10.8,36178.9,0.12867,0.05448
129.7,10.809,36172.66,0.1288,0.05453
129.8,10.817,36179.15,0.12892,0.05458
129.9,10.825,36181.2,0.12905,0.05463
130,10.834,36179.3,0.12919,0.05468
130.1,10.842,36182.25,0.12932,0.05473
130.2,10.85,36188.12,0.12945,0.05478
130.3,10.858,36185.94,0.12959,0.05483
130.4,10.867,36194.97,0.12972,0.05487
130.5,10.875,36195.5,0.12986,0.05492
130.6,10.884,36196.38,0.13,0.05497
130.7,10.892,36199.31,0.13013,0.05502
130.8,10.9,36191.89,0.13027,0.05507
130.9,10.908,36195.23,0.13041,0.05512
131,10.917,36209.72,0.13055,0.05517
131.1,10.925,36200.28,0.13068,0.05522
131.2,10.934,36203.31,0.13081,0.05526
131.3,10.942,36215.46,0.13096,0.05531
131.4,10.95,36211.4,0.13109,0.05536
131.5,10.958,36211.14,0.13123,0.05541
131.6,10.967,36222.02,0.13137,0.05546
131.7,10.975,36220.2,0.13151,0.05551
131.8,10.984,36224.07,0.13165,0.05555
131.9,10.992,36224.74,0.13178,0.0556
132,11,36222.19,0.13193,0.05565
132.1,11.009,36225.67,0.13206,0.0557
132.2,11.017,36223.55,0.1322,0.05575
132.3,11.025,36232.93,0.13234,0.0558
132.4,11.034,36230.73,0.13248,0.05585
132.5,11.042,36224.85,0.13262,0.0559
132.6,11.05,36234.71,0.13275,0.05594
132.7,11.059,36237.1,0.13289,0.05599
132.8,11.067,36232.72,0.13303,0.05604
132.9,11.075,36234.74,0.13316,0.05609
133,11.083,36237.36,0.1333,0.05614
133.1,11.092,36235.31,0.13344,0.05619
133.2,11.1,36240.17,0.13357,0.05623
133.3,11.109,36244.13,0.13371,0.05628
133.4,11.117,36244.62,0.13384,0.05633
133.5,11.125,36249.72,0.13398,0.05638
133.6,11.134,36250.76,0.13412,0.05643
133.7,11.142,36247.98,0.13426,0.05648
133.8,11.15,36253.1,0.1344,0.05652
133.9,11.159,36252.68,0.13454,0.05657
134,11.167,36256.93,0.13467,0.05662
134.1,11.175,36251.71,0.13481,0.05667
134.2,11.184,36255.5,0.13495,0.05672
134.3,11.192,36263.22,0.13509,0.05676
134.4,11.2,36256.28,0.13523,0.05681
134.5,11.209,36258.34,0.13536,0.05686
134.6,11.217,36262.45,0.13551,0.05691
134.7,11.225,36264.23,0.13565,0.05696
134.8,11.233,36262.6,0.13578,0.057
134.9,11.242,36273.41,0.13592,0.05705
135,11.25,36268.73,0.13606,0.0571
135.1,11.258,36266.29,0.1362,0.05715
135.2,11.267,36273.75,0.13634,0.0572
135.3,11.275,36277.16,0.13648,0.05725
135.4,11.284,36276.38,0.13662,0.05729
135.5,11.292,36277.83,0.13676,0.05734
135.6,11.3,36277.65,0.1369,0.05739
135.7,11.309,36282.67,0.13704,0.05744
135.8,11.317,36290.73,0.13718,0.05749
135.9,11.325,36296.36,0.13731,0.05754
136,11.334,36293.41,0.13745,0.05758
136.1,11.342,36292.1,0.13759,0.05763
136.2,11.35,36290.88,0.13773,0.05768
136.3,11.359,36292.4,0.13786,0.05772
136.4,11.367,36300.95,0.13801,0.05777
136.5,11.375,36299.68,0.13815,0.05782
136.6,11.384,36301.06,0.13829,0.05787
136.7,11.392,36307.75,0.13842,0.05792
136.8,11.4,36308.32,0.13856,0.05797
136.9,11.409,36306.74,0.1387,0.05801
137,11.417,36309.97,0.13884,0.05806
137.1,11.425,36312.27,0.13898,0.05811
137.2,11.434,36313.98,0.13912,0.05816
137.3,11.442,36312.82,0.13925,0.05821
137.4,11.45,36306.79,0.13939,0.05826
137.5,11.459,36323.64,0.13953,0.0583
137.6,11.467,36333.03,0.13968,0.05835
137.7,11.475,36322.13,0.13981,0.0584
137.8,11.483,36317.08,0.13995,0.05845
137.9,11.492,36327.01,0.14009,0.05849
138,11.5,36332.3,0.14022,0.05854
138.1,11.509,36338.43,0.14037,0.05859
138.2,11.517,36314.57,0.14051,0.05864
138.3,11.525,36334.1,0.14064,0.05869
138.4,11.533,36332.93,0.14078,0.05873
138.5,11.542,36331.01,0.14092,0.05878
138.6,11.55,36331.67,0.14106,0.05883
138.7,11.559,36343.62,0.1412,0.05888
138.8,11.567,36348.84,0.14134,0.05892
138.9,11.575,36347.34,0.14148,0.05897
139,11.584,36348.57,0.14161,0.05902
139.1,11.592,36354.31,0.14176,0.05907
139.2,11.6,36358.21,0.1419,0.05912
139.3,11.609,36362.28,0.14204,0.05916
139.4,11.617,36358.79,0.14218,0.05921
139.5,11.625,36358.28,0.14232,0.05926
139.6,11.634,36364,0.14246,0.0593
139.7,11.642,36367,0.1426,0.05935
139.8,11.65,36370.02,0.14274,0.0594
139.9,11.658,36365.49,0.14289,0.05945
140,11.667,36365.62,0.14302,0.05949
140.1,11.675,36375.8,0.14316,0.05954
140.2,11.684,36374.12,0.1433,0.05959
140.3,11.692,36371.36,0.14344,0.05964
140.4,11.7,36376,0.14358,0.05968
140.5,11.709,36366.21,0.14373,0.05973
140.6,11.717,36375.47,0.14386,0.05978
140.7,11.725,36378.27,0.144,0.05982
140.8,11.734,36378.38,0.14414,0.05987
140.9,11.742,36391.68,0.14428,0.05992
141,11.75,36382.68,0.14442,0.05997
141.1,11.758,36388.9,0.14457,0.06002
141.2,11.767,36390.77,0.14471,0.06007
141.3,11.775,36393.35,0.14485,0.06012
141.4,11.784,36390.31,0.14499,0.06017
141.5,11.792,36394.95,0.14513,0.06021
141.6,11.8,36394.47,0.14527,0.06026
141.7,11.809,36390.98,0.14542,0.06031
141.8,11.817,36396.25,0.14556,0.06036
141.9,11.825,36403.59,0.1457,0.06041
142,11.834,36398.4,0.14585,0.06045
142.1,11.842,36400.07,0.14599,0.0605
142.2,11.85,36403.91,0.14613,0.06055
142.3,11.859,36407.82,0.14627,0.06059
142.4,11.867,36410.94,0.14642,0.06064
142.5,11.875,36403.03,0.14656,0.06069
142.6,11.884,36408.6,0.1467,0.06074
142.7,11.892,36405.89,0.14685,0.06078
142.8,11.9,36408.2,0.14699,0.06083
142.9,11.909,36407.05,0.14713,0.06088
143,11.917,36407.96,0.14727,0.06092
143.1,11.925,36413,0.14742,0.06097
143.2,11.934,36416.39,0.14756,0.06102
143.3,11.942,36408.81,0.1477,0.06107
143.4,11.95,36411.85,0.14784,0.06112
143.5,11.959,36418.18,0.14799,0.06117
143.6,11.967,36414.71,0.14813,0.06122
143.7,11.975,36413.15,0.14827,0.06126
143.8,11.984,36414.22,0.14842,0.06131
143.9,11.992,36417.96,0.14856,0.06136
144,12,36414.76,0.14871,0.0614
144.1,12.009,36418.48,0.14885,0.06145
144.2,12.017,36420.82,0.14899,0.06149
144.3,12.025,36418.82,0.14914,0.06154
144.4,12.033,36421.6,0.14928,0.06159
144.5,12.042,36422.88,0.14943,0.06164
144.6,12.05,36420.78,0.14957,0.06168
144.7,12.059,36420.72,0.14972,0.06173
144.8,12.067,36421.94,0.14986,0.06178
144.9,12.075,36419.97,0.15,0.06183
145,12.084,36423.09,0.15015,0.06187
145.1,12.092,36423.61,0.15029,0.06192
145.2,12.1,36423.32,0.15044,0.06196
145.3,12.109,36424.87,0.15058,0.06201
145.4,12.117,36423.42,0.15072,0.06206
145.5,12.125,36424.78,0.15087,0.0621
145.6,12.134,36425.29,0.15101,0.06215
145.7,12.142,36424.32,0.15115,0.0622
145.8,12.15,36424.32,0.1513,0.06224
145.9,12.158,36424.27,0.15144,0.06229
146,12.167,36422.85,0.15159,0.06234
146.1,12.175,36427.99,0.15173,0.06238
146.2,12.184,36429.05,0.15188,0.06243
146.3,12.192,36428.79,0.15202,0.06248
146.4,12.2,36425.1,0.15217,0.06252
146.5,12.208,36428.06,0.1523,0.06257
146.6,12.217,36428.41,0.15245,0.06262
146.7,12.225,36428.75,0.1526,0.06267
146.8,12.234,36428.38,0.15275,0.06271
146.9,12.242,36427.27,0.15289,0.06276
147,12.25,36430.23,0.15303,0.0628
147.1,12.259,36430.38,0.15318,0.06285
147.2,12.267,36430.67,0.15332,0.0629
147.3,12.275,36429.28,0.15347,0.06294
147.4,12.284,36430.05,0.15362,0.06299
147.5,12.292,36429.25,0.15376,0.06303
147.6,12.3,36428.38,0.15391,0.06308
147.7,12.309,36429.07,0.15405,0.06312
147.8,12.317,36433.99,0.15419,0.06317
147.9,12.325,36429.64,0.15434,0.06322
148,12.334,36429.72,0.15448,0.06326
148.1,12.342,36431.11,0.15462,0.06331
148.2,12.35,36430.66,0.15477,0.06336
148.3,12.359,36432.39,0.15492,0.0634
148.4,12.367,36432.59,0.15506,0.06345
148.5,12.375,36432.13,0.15521,0.06349
148.6,12.384,36433.46,0.15535,0.06354
148.7,12.392,36433.86,0.1555,0.06359
148.8,12.4,36432.53,0.15564,0.06363
148.9,12.409,36433.78,0.15579,0.06368
149,12.417,36432.99,0.15594,0.06372
149.1,12.425,36431.61,0.15608,0.06377
149.2,12.434,36434.26,0.15623,0.06382
149.3,12.442,36433.66,0.15637,0.06386
149.4,12.45,36432.7,0.15652,0.06391
149.5,12.459,36437.05,0.15667,0.06395
149.6,12.467,36434.55,0.15681,0.064
149.7,12.475,36435.28,0.15696,0.06405
149.8,12.484,36437.34,0.15711,0.06409
149.9,12.492,36434.93,0.15725,0.06414
150,12.5,36435.92,0.1574,0.06418
150.1,12.509,36437.53,0.15755,0.06423
150.2,12.517,36435.38,0.15769,0.06428
150.3,12.525,36435.78,0.15784,0.06432
150.4,12.534,36436.08,0.15799,0.06437
150.5,12.542,36433.18,0.15813,0.06442
150.6,12.55,36435.93,0.15828,0.06446
150.7,12.558,36438.2,0.15842,0.06451
150.8,12.567,36436.67,0.15857,0.06456
150.9,12.575,36436.32,0.15872,0.0646
151,12.583,36435.38,0.15887,0.06465
151.1,12.592,36440.23,0.15901,0.06469
151.2,12.6,36434.96,0.15916,0.06474
151.3,12.608,36434.78,0.15931,0.06479
151.4,12.617,36437.87,0.15945,0.06483
151.5,12.625,36439.12,0.1596,0.06488
151.6,12.634,36438.09,0.15975,0.06492
151.7,12.642,36439.29,0.1599,0.06497
151.8,12.65,36437.71,0.16004,0.06502
151.9,12.658,36439.39,0.16019,0.06506
152,12.667,36440.54,0.16034,0.06511
152.1,12.675,36442.95,0.16049,0.06515
152.2,12.684,36442.38,0.16064,0.0652
152.3,12.692,36442.72,0.16079,0.06524
152.4,12.7,36442.74,0.16094,0.06529
152.5,12.709,36439.05,0.16109,0.06533
152.6,12.717,36438.92,0.16123,0.06538
152.7,12.725,36440.12,0.16138,0.06542
152.8,12.733,36442.14,0.16153,0.06547
152.9,12.742,36443.17,0.16167,0.06551
153,12.75,36439.62,0.16183,0.06556
153.1,12.758,36442.86,0.16198,0.0656
153.2,12.767,36442.92,0.16212,0.06565
153.3,12.775,36443.92,0.16227,0.06569
153.4,12.784,36441.7,0.16242,0.06574
153.5,12.792,36438.5,0.16257,0.06579
153.6,12.8,36444.61,0.16272,0.06583
153.7,12.809,36443.64,0.16287,0.06588
153.8,12.817,36445.52,0.16301,0.06592
153.9,12.825,36446.93,0.16316,0.06597
154,12.834,36446.55,0.16331,0.06601
154.1,12.842,36445.04,0.16346,0.06606
154.2,12.85,36445.74,0.16361,0.0661
154.3,12.859,36443.82,0.16376,0.06615
154.4,12.867,36447.36,0.16391,0.06619
154.5,12.875,36445.22,0.16406,0.06624
154.6,12.883,36445.62,0.16421,0.06629
154.7,12.892,36447.9,0.16435,0.06633
154.8,12.9,36448.93,0.1645,0.06638
154.9,12.909,36448.14,0.16465,0.06642
155,12.917,36448.55,0.1648,0.06647
155.1,12.925,36449.62,0.16495,0.06651
155.2,12.933,36448.96,0.1651,0.06655
155.3,12.942,36449.62,0.16525,0.0666
155.4,12.95,36449.85,0.16541,0.06664
155.5,12.959,36452.26,0.16556,0.06669
155.6,12.967,36445.82,0.16571,0.06673
155.7,12.975,36446.55,0.16586,0.06678
155.8,12.984,36447.59,0.16601,0.06682
155.9,12.992,36447.74,0.16616,0.06686
156,13,36449.14,0.16631,0.06691
156.1,13.009,36444.61,0.16646,0.06695
156.2,13.017,36448.59,0.16661,0.06699
156.3,13.025,36449.28,0.16676,0.06704
156.4,13.034,36452.93,0.16691,0.06709
156.5,13.042,36448.84,0.16706,0.06713
156.6,13.05,36446.36,0.16721,0.06717
156.7,13.059,36447.12,0.16736,0.06722
156.8,13.067,36450.2,0.16751,0.06726
156.9,13.075,36449.26,0.16766,0.0673
157,13.084,36453.04,0.16781,0.06735
157.1,13.092,36451.94,0.16797,0.06739
157.2,13.1,36450.55,0.16812,0.06744
157.3,13.108,36450.51,0.16827,0.06748
157.4,13.117,36452.98,0.16842,0.06753
157.5,13.125,36452.71,0.16858,0.06757
157.6,13.134,36450.73,0.16873,0.06762
157.7,13.142,36445.94,0.16889,0.06766
157.8,13.15,36447.79,0.16903,0.0677
157.9,13.158,36448.4,0.16918,0.06775
158,13.167,36449.81,0.16934,0.06779
158.1,13.175,36451.55,0.16949,0.06784
158.2,13.183,36447.8,0.16964,0.06788
158.3,13.192,36451.81,0.1698,0.06792
158.4,13.2,36449.59,0.16995,0.06797
158.5,13.208,36453.43,0.1701,0.06801
158.6,13.217,36455.06,0.17025,0.06805
158.7,13.225,36451.14,0.17041,0.0681
158.8,13.234,36450.72,0.17056,0.06814
158.9,13.242,36448.81,0.17071,0.06819
159,13.25,36453.04,0.17086,0.06824
159.1,13.259,36451.7,0.17102,0.06828
159.2,13.267,36453.33,0.17117,0.06832
159.3,13.275,36452.98,0.17132,0.06837
159.4,13.284,36453.87,0.17148,0.06841
159.5,13.292,36449.14,0.17163,0.06846
159.6,13.3,36453.98,0.17179,0.0685
159.7,13.309,36453.12,0.17194,0.06854
159.8,13.317,36448.96,0.17209,0.06859
159.9,13.325,36451.56,0.17225,0.06863
160,13.334,36452.34,0.1724,0.06867
160.1,13.342,36452.86,0.17256,0.06872
160.2,13.35,36451.18,0.17271,0.06876
160.3,13.359,36452,0.17287,0.06881
160.4,13.367,36448.16,0.17302,0.06886
160.5,13.375,36455.26,0.17318,0.0689
160.6,13.384,36457.16,0.17333,0.06894
160.7,13.392,36447.98,0.17349,0.06898
160.8,13.4,36451.06,0.17364,0.06903
160.9,13.409,36448.01,0.1738,0.06907
161,13.417,36452.12,0.17395,0.06911
161.1,13.425,36451.88,0.17411,0.06916
161.2,13.434,36448.76,0.17426,0.0692
161.3,13.442,36450.47,0.17442,0.06924
161.4,13.45,36453.96,0.17457,0.06928
161.5,13.459,36452.03,0.17473,0.06933
161.6,13.467,36451.79,0.17489,0.06937
161.7,13.475,36453.58,0.17504,0.06942
161.8,13.484,36449.55,0.1752,0.06946
161.9,13.492,36448.07,0.17535,0.0695
162,13.5,36454.73,0.17551,0.06954
162.1,13.508,36452.23,0.17566,0.06959
162.2,13.517,36453.98,0.17582,0.06963
162.3,13.525,36455.73,0.17597,0.06967
162.4,13.534,36452.27,0.17614,0.06972
162.5,13.542,36452.23,0.17629,0.06976
162.6,13.55,36456.82,0.17645,0.0698
162.7,13.559,36456.77,0.1766,0.06984
162.8,13.567,36454.43,0.17676,0.06989
162.9,13.575,36455.88,0.17692,0.06993
163,13.584,36454.53,0.17708,0.06997
163.1,13.592,36450.39,0.17724,0.07002
163.2,13.6,36453.07,0.17739,0.07006
163.3,13.609,36457.41,0.17755,0.0701
163.4,13.617,36455.48,0.17771,0.07014
163.5,13.625,36453.23,0.17786,0.07019
163.6,13.634,36452.25,0.17802,0.07023
163.7,13.642,36451.48,0.17817,0.07027
163.8,13.65,36454.4,0.17833,0.07032
163.9,13.659,36453.54,0.17849,0.07036
164,13.667,36454.09,0.17865,0.0704
164.1,13.675,36452.57,0.17881,0.07044
164.2,13.684,36454.68,0.17896,0.07048
164.3,13.692,36454.73,0.17912,0.07053
164.4,13.7,36456.18,0.17928,0.07057
164.5,13.709,36454.21,0.17944,0.07061
164.6,13.717,36452.64,0.1796,0.07065
164.7,13.725,36454.47,0.17976,0.0707
164.8,13.733,36453.14,0.17992,0.07074
164.9,13.742,36454.97,0.18007,0.07078
165,13.75,36457.07,0.18023,0.07082
165.1,13.759,36456.37,0.1804,0.07087
165.2,13.767,36454,0.18056,0.07091
165.3,13.775,36455.18,0.18071,0.07095
165.4,13.784,36460.24,0.18087,0.07099
165.5,13.792,36456.39,0.18103,0.07103
165.6,13.8,36451.96,0.18119,0.07108
165.7,13.809,36453.15,0.18135,0.07112
165.8,13.817,36454.68,0.18151,0.07116
165.9,13.825,36458.12,0.18167,0.0712
166,13.834,36458.05,0.18183,0.07124
166.1,13.842,36453.98,0.182,0.07128
166.2,13.85,36454.84,0.18216,0.07133
166.3,13.859,36455.95,0.18232,0.07137
166.4,13.867,36456.17,0.18248,0.07141
166.5,13.875,36455.56,0.18264,0.07145
166.6,13.884,36452.42,0.18279,0.07149
166.7,13.892,36457.07,0.18296,0.07153
166.8,13.9,36457.73,0.18312,0.07157
166.9,13.908,36451.5,0.18328,0.07161
167,13.917,36454,0.18344,0.07166
167.1,13.925,36455.33,0.1836,0.0717
167.2,13.934,36453.82,0.18376,0.07174
167.3,13.942,36450.23,0.18392,0.07178
167.4,13.95,36452.52,0.18408,0.07182
167.5,13.959,36453.3,0.18424,0.07186
167.6,13.967,36454.78,0.1844,0.0719
167.7,13.975,36453,0.18457,0.07194
167.8,13.984,36454.81,0.18473,0.07199
167.9,13.992,36453.6,0.18489,0.07203
168,14,36452.23,0.18506,0.07207
168.1,14.009,36452.46,0.18522,0.07211
168.2,14.017,36454.44,0.18538,0.07216
168.3,14.025,36450.75,0.18555,0.0722
168.4,14.034,36451.15,0.18571,0.07224
168.5,14.042,36451.53,0.18587,0.07228
168.6,14.05,36451.66,0.18603,0.07232
168.7,14.059,36450.71,0.1862,0.07236
168.8,14.067,36451.18,0.18636,0.0724
168.9,14.075,36452.62,0.18652,0.07244
169,14.084,36452.97,0.18668,0.07248
169.1,14.092,36449.84,0.18685,0.07252
169.2,14.1,36449.74,0.187,0.07257
169.3,14.109,36456.68,0.18717,0.0726
169.4,14.117,36451.94,0.18733,0.07264
169.5,14.125,36450.03,0.18749,0.07269
169.6,14.134,36454.79,0.18766,0.07273
169.7,14.142,36450.32,0.18782,0.07277
169.8,14.15,36452.21,0.18799,0.07281
169.9,14.159,36454.3,0.18815,0.07285
170,14.167,36454.67,0.18832,0.07289
170.1,14.175,36451.8,0.18848,0.07293
170.2,14.184,36452.27,0.18865,0.07297
170.3,14.192,36459.2,0.18882,0.07301
170.4,14.2,36455.72,0.18898,0.07305
170.5,14.209,36450.92,0.18914,0.07309
170.6,14.217,36451.91,0.18931,0.07313
170.7,14.225,36450.3,0.18948,0.07317
170.8,14.233,36452.77,0.18964,0.07321
170.9,14.242,36452.89,0.18981,0.07325
171,14.25,36455.23,0.18997,0.07329
171.1,14.258,36455.98,0.19014,0.07333
171.2,14.267,36448.58,0.1903,0.07337
171.3,14.275,36452.13,0.19047,0.07341
171.4,14.284,36455.48,0.19064,0.07345
171.5,14.292,36452.49,0.19081,0.07349
171.6,14.3,36452.07,0.19097,0.07353
171.7,14.308,36448.25,0.19114,0.07357
171.8,14.317,36450.46,0.1913,0.07361
171.9,14.325,36450.65,0.19147,0.07364
172,14.334,36451.7,0.19164,0.07368
172.1,14.342,36447,0.19181,0.07372
172.2,14.35,36451.88,0.19198,0.07376
172.3,14.358,36451.78,0.19214,0.0738
172.4,14.367,36449.02,0.19231,0.07384
172.5,14.375,36452.11,0.19248,0.07388
172.6,14.384,36451.8,0.19265,0.07392
172.7,14.392,36447.91,0.19281,0.07396
172.8,14.4,36448.39,0.19299,0.074
172.9,14.409,36450.71,0.19316,0.07404
173,14.417,36449.55,0.19333,0.07408
173.1,14.425,36446.11,0.1935,0.07411
173.2,14.433,36451.27,0.19367,0.07416
173.3,14.442,36449.96,0.19384,0.0742
173.4,14.45,36445.7,0.19401,0.07424
173.5,14.459,36453.43,0.19417,0.07427
173.6,14.467,36447.71,0.19435,0.07431
173.7,14.475,36451.96,0.19452,0.07435
173.8,14.484,36450.77,0.19469,0.07439
173.9,14.492,36451.35,0.19485,0.07443
174,14.5,36448.17,0.19503,0.07447
174.1,14.509,36449.69,0.1952,0.07451
174.2,14.517,36448.31,0.19537,0.07454
174.3,14.525,36446.96,0.19554,0.07458
174.4,14.534,36446.86,0.19571,0.07462
174.5,14.542,36447.45,0.19588,0.07466
174.6,14.55,36449.7,0.19605,0.0747
174.7,14.559,36447.42,0.19622,0.07473
174.8,14.567,36446.96,0.19639,0.07477
174.9,14.575,36451.65,0.19656,0.07481
175,14.584,36445.31,0.19673,0.07485
175.1,14.592,36446.46,0.19691,0.07489
175.2,14.6,36443.61,0.19708,0.07493
175.3,14.609,36446.85,0.19725,0.07496
175.4,14.617,36448.95,0.19743,0.075
175.5,14.625,36443.91,0.1976,0.07504
175.6,14.633,36442.82,0.19777,0.07508
175.7,14.642,36444.44,0.19794,0.07511
175.8,14.65,36448.86,0.19812,0.07515
175.9,14.659,36444.94,0.1983,0.07519
176,14.667,36444.3,0.19847,0.07522
176.1,14.675,36443.3,0.19864,0.07526
176.2,14.684,36441.23,0.19882,0.0753
176.3,14.692,36444.14,0.19899,0.07533
176.4,14.7,36441.08,0.19916,0.07537
176.5,14.709,36445.12,0.19934,0.07541
176.6,14.717,36442.07,0.19951,0.07545
176.7,14.725,36442.48,0.19969,0.07548
176.8,14.734,36442.78,0.19986,0.07552
176.9,14.742,36442.59,0.20004,0.07555
177,14.75,36443.6,0.20021,0.07559
177.1,14.759,36440.57,0.20038,0.07563
177.2,14.767,36442,0.20056,0.07566
177.3,14.775,36441.82,0.20073,0.0757
177.4,14.784,36442.91,0.20091,0.07574
177.5,14.792,36442.25,0.20109,0.07577
177.6,14.8,36440.54,0.20126,0.07581
177.7,14.808,36440.96,0.20144,0.07585
177.8,14.817,36441.68,0.20161,0.07588
177.9,14.825,36441.11,0.20179,0.07592
178,14.834,36441.35,0.20197,0.07596
178.1,14.842,36439.82,0.20215,0.07599
178.2,14.85,36441.57,0.20232,0.07603
178.3,14.858,36441.45,0.2025,0.07606
178.4,14.867,36440.04,0.20268,0.0761
178.5,14.875,36441.61,0.20286,0.07614
178.6,14.884,36439.08,0.20304,0.07618
178.7,14.892,36439.97,0.20322,0.07621
178.8,14.9,36438.57,0.2034,0.07625
178.9,14.909,36439.76,0.20358,0.07629
179,14.917,36439.93,0.20376,0.07632
179.1,14.925,36441.01,0.20394,0.07636
179.2,14.934,36435.65,0.20412,0.0764
179.3,14.942,36437.71,0.20429,0.07643
179.4,14.95,36438.53,0.20447,0.07646
179.5,14.959,36438.59,0.20465,0.0765
179.6,14.967,36438.17,0.20483,0.07653
179.7,14.975,36437.78,0.20501,0.07657
179.8,14.983,36436.79,0.20519,0.0766
179.9,14.992,36437.76,0.20537,0.07664
180,15,36436.75,0.20555,0.07667
180.1,15.009,36439.04,0.20573,0.07671
180.2,15.017,36435.78,0.20591,0.07674
180.3,15.025,36433.43,0.20609,0.07678
180.4,15.034,36434.7,0.20628,0.07681
180.5,15.042,36438.11,0.20645,0.07685
180.6,15.05,36437.14,0.20663,0.07688
180.7,15.059,36438.13,0.20682,0.07692
180.8,15.067,36435.37,0.207,0.07695
180.9,15.075,36434.79,0.20719,0.07699
181,15.084,36436.82,0.20737,0.07702
181.1,15.092,36436.65,0.20755,0.07706
181.2,15.1,36434.48,0.20774,0.07709
181.3,15.109,36434.85,0.20791,0.07713
181.4,15.117,36433.76,0.2081,0.07716
181.5,15.125,36432.84,0.20828,0.07719
181.6,15.134,36432.78,0.20846,0.07723
181.7,15.142,36433.84,0.20864,0.07726
181.8,15.15,36434.57,0.20883,0.07729
181.9,15.159,36434.12,0.20901,0.07733
182,15.167,36433.82,0.20919,0.07736
182.1,15.175,36433.01,0.20938,0.0774
182.2,15.184,36433.05,0.20956,0.07744
182.3,15.192,36432.07,0.20974,0.07747
182.4,15.2,36432.52,0.20992,0.0775
182.5,15.209,36431.78,0.21011,0.07754
182.6,15.217,36432.12,0.21029,0.07757
182.7,15.225,36432.8,0.21048,0.0776
182.8,15.234,36432.51,0.21066,0.07764
182.9,15.242,36431.82,0.21085,0.07767
183,15.25,36432.17,0.21103,0.07771
183.1,15.259,36434.35,0.21122,0.07774
183.2,15.267,36434.25,0.2114,0.07777
183.3,15.275,36431.38,0.21159,0.0778
183.4,15.284,36431.63,0.21177,0.07784
183.5,15.292,36428.3,0.21196,0.07787
183.6,15.3,36428.76,0.21215,0.0779
183.7,15.309,36429.19,0.21233,0.07793
