Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
183.8,15.317,37318.4,0.21806,0.09146
183.9,15.325,37319.26,0.21824,0.09154
184,15.334,37319.89,0.21844,0.09162
184.1,15.342,37318.57,0.21863,0.09169
184.2,15.35,37312.72,0.21882,0.09177
184.3,15.358,37318.46,0.21901,0.09184
184.4,15.367,37317.8,0.2192,0.09192
184.5,15.375,37318.9,0.21939,0.092
184.6,15.384,37315.97,0.21958,0.09208
184.7,15.392,37312.1,0.21977,0.09215
184.8,15.4,37304.94,0.21996,0.09223
184.9,15.409,37309.2,0.22015,0.09231
185,15.417,37314.31,0.22034,0.09239
185.1,15.425,37304.2,0.22054,0.09246
185.2,15.434,37309.7,0.22073,0.09254
185.3,15.442,37313.9,0.22092,0.09262
185.4,15.45,37299.06,0.22111,0.0927
185.5,15.459,37304.97,0.22131,0.09278
185.6,15.467,37308.26,0.2215,0.09286
185.7,15.475,37304.69,0.22169,0.09294
185.8,15.484,37303.33,0.22189,0.09302
185.9,15.492,37301.18,0.22209,0.09309
186,15.5,37297.1,0.22228,0.09317
186.1,15.509,37302.91,0.22247,0.09325
186.2,15.517,37301.77,0.22267,0.09333
186.3,15.525,37291.27,0.22286,0.0934
186.4,15.534,37288.24,0.22305,0.09348
186.5,15.542,37290.24,0.22325,0.09356
186.6,15.55,37303.21,0.22344,0.09364
186.7,15.559,37290.26,0.22364,0.09372
186.8,15.567,37287.07,0.22383,0.0938
186.9,15.575,37282.93,0.22403,0.09388
187,15.584,37280,0.22422,0.09395
187.1,15.592,37279.83,0.22442,0.09403
187.2,15.6,37283.48,0.22461,0.09411
187.3,15.609,37284.08,0.2248,0.09419
187.4,15.617,37280.93,0.225,0.09427
187.5,15.625,37279.73,0.2252,0.09435
187.6,15.634,37279.64,0.2254,0.09443
187.7,15.642,37279.05,0.22559,0.09451
187.8,15.65,37278.09,0.22579,0.09459
187.9,15.659,37276.69,0.22599,0.09467
188,15.667,37274.67,0.22618,0.09475
188.1,15.675,37278.37,0.22638,0.09483
188.2,15.684,37263.67,0.22658,0.09491
188.3,15.692,37272.27,0.22678,0.09499
188.4,15.7,37267.43,0.22698,0.09507
188.5,15.709,37259.52,0.22718,0.09515
188.6,15.717,37259.89,0.22737,0.09523
188.7,15.725,37267.06,0.22757,0.09531
188.8,15.734,37257.44,0.22777,0.09539
188.9,15.742,37250.06,0.22797,0.09547
189,15.75,37252.55,0.22817,0.09555
189.1,15.759,37248.57,0.22837,0.09563
189.2,15.767,37252.9,0.22857,0.09571
189.3,15.775,37246.32,0.22877,0.09579
189.4,15.784,37245.22,0.22896,0.09587
189.5,15.792,37253.23,0.22916,0.09595
189.6,15.8,37247.66,0.22937,0.09604
189.7,15.808,37241.43,0.22957,0.09612
189.8,15.817,37251.67,0.22977,0.0962
189.9,15.825,37241.63,0.22998,0.09629
190,15.834,37238.04,0.23018,0.09637
190.1,15.842,37242.86,0.23038,0.09645
190.2,15.85,37232.08,0.23058,0.09654
190.3,15.859,37231.95,0.23079,0.09662
190.4,15.867,37233.93,0.23099,0.0967
190.5,15.875,37231.69,0.23119,0.09678
190.6,15.884,37231.98,0.23139,0.09687
190.7,15.892,37221.12,0.2316,0.09695
190.8,15.9,37225.84,0.2318,0.09704
190.9,15.909,37233.01,0.23201,0.09712
191,15.917,37227.42,0.23222,0.09721
191.1,15.925,37213.23,0.23242,0.09729
191.2,15.934,37219.18,0.23263,0.09738
191.3,15.942,37214.84,0.23284,0.09747
191.4,15.95,37216.02,0.23304,0.09755
191.5,15.959,37211.31,0.23324,0.09764
191.6,15.967,37206.82,0.23345,0.09772
191.7,15.975,37207.28,0.23365,0.09781
191.8,15.984,37209.19,0.23386,0.0979
191.9,15.992,37205.16,0.23407,0.09798
192,16,37202.4,0.23427,0.09806
192.1,16.009,37202.65,0.23448,0.09815
192.2,16.017,37204.68,0.23469,0.09824
192.3,16.025,37197.4,0.23489,0.09832
192.4,16.034,37197.63,0.2351,0.09841
192.5,16.042,37198.66,0.23531,0.09849
192.6,16.05,37197.35,0.23552,0.09858
192.7,16.059,37194,0.23573,0.09867
192.8,16.067,37194.48,0.23594,0.09876
192.9,16.075,37191.45,0.23615,0.09885
193,16.084,37186.91,0.23636,0.09893
193.1,16.092,37189.16,0.23657,0.09902
193.2,16.1,37186.01,0.23678,0.09911
193.3,16.109,37183.17,0.23699,0.0992
193.4,16.117,37183.35,0.2372,0.09929
193.5,16.125,37175.79,0.23741,0.09938
193.6,16.134,37181.71,0.23762,0.09947
193.7,16.142,37181.48,0.23784,0.09956
193.8,16.15,37177.69,0.23805,0.09965
193.9,16.159,37176.96,0.23826,0.09974
194,16.167,37172.73,0.23847,0.09983
194.1,16.175,37171.16,0.23868,0.09991
194.2,16.184,37170.52,0.2389,0.10001
194.3,16.192,37173.39,0.23911,0.1001
194.4,16.2,37169.16,0.23932,0.10018
194.5,16.209,37161.55,0.23953,0.10027
194.6,16.217,37164.05,0.23975,0.10036
194.7,16.225,37165.48,0.23996,0.10045
194.8,16.234,37169.77,0.24018,0.10054
194.9,16.242,37162.11,0.24039,0.10063
195,16.25,37157.6,0.24061,0.10073
195.1,16.259,37160.76,0.24082,0.10082
195.2,16.267,37166.01,0.24104,0.10091
195.3,16.275,37156.39,0.24126,0.10101
195.4,16.284,37155.95,0.24147,0.1011
195.5,16.292,37158,0.24169,0.10119
195.6,16.3,37151.75,0.2419,0.10128
195.7,16.309,37150.46,0.24212,0.10138
195.8,16.317,37150.46,0.24233,0.10147
195.9,16.325,37148.95,0.24255,0.10156
196,16.334,37151.8,0.24277,0.10166
196.1,16.342,37141.51,0.24299,0.10175
196.2,16.35,37143.01,0.2432,0.10184
196.3,16.359,37146.37,0.24342,0.10193
196.4,16.367,37146.34,0.24364,0.10203
196.5,16.375,37143.74,0.24386,0.10212
196.6,16.384,37136.21,0.24408,0.10222
196.7,16.392,37138.99,0.24429,0.10231
196.8,16.4,37142.14,0.24451,0.10241
196.9,16.409,37135.02,0.24474,0.1025
197,16.417,37132.72,0.24496,0.1026
197.1,16.425,37134.62,0.24517,0.10269
197.2,16.434,37137.02,0.24539,0.10278
197.3,16.442,37130.32,0.24562,0.10288
197.4,16.45,37130.61,0.24584,0.10298
197.5,16.459,37131.12,0.24606,0.10307
197.6,16.467,37125.85,0.24628,0.10317
197.7,16.475,37126.43,0.24651,0.10327
197.8,16.484,37126.68,0.24673,0.10337
197.9,16.492,37123.57,0.24696,0.10346
198,16.5,37123.06,0.24718,0.10356
198.1,16.509,37120.66,0.24741,0.10366
198.2,16.517,37113.36,0.24763,0.10376
198.3,16.525,37115.5,0.24785,0.10386
198.4,16.534,37117.86,0.24808,0.10396
198.5,16.542,37113.92,0.24831,0.10406
198.6,16.55,37109.58,0.24853,0.10416
198.7,16.559,37111.55,0.24876,0.10426
198.8,16.567,37106.25,0.24899,0.10436
198.9,16.575,37101.54,0.24922,0.10446
199,16.584,37106.42,0.24944,0.10456
199.1,16.592,37097.12,0.24967,0.10466
199.2,16.6,37095.46,0.2499,0.10477
199.3,16.609,37096.84,0.25013,0.10487
199.4,16.617,37096.26,0.25035,0.10497
199.5,16.625,37091.44,0.25058,0.10507
199.6,16.634,37091.38,0.25081,0.10518
199.7,16.642,37093.51,0.25104,0.10528
199.8,16.65,37088.71,0.25126,0.10539
199.9,16.659,37078.29,0.25149,0.10549
200,16.667,37085.89,0.25172,0.1056
200.1,16.675,37088.29,0.25195,0.1057
200.2,16.684,37082.03,0.25218,0.10581
200.3,16.692,37078.02,0.25242,0.10591
200.4,16.7,37081.19,0.25265,0.10602
200.5,16.708,37078.17,0.25288,0.10612
200.6,16.717,37077.99,0.25311,0.10623
200.7,16.725,37067.27,0.25335,0.10634
200.8,16.734,37065.61,0.25358,0.10645
200.9,16.742,37066.85,0.25381,0.10656
201,16.75,37062.7,0.25405,0.10666
201.1,16.759,37057.63,0.25428,0.10677
201.2,16.767,37057.62,0.25451,0.10688
201.3,16.775,37059,0.25474,0.10699
201.4,16.784,37053.66,0.25498,0.1071
201.5,16.792,37050.07,0.25522,0.10721
201.6,16.8,37047.94,0.25545,0.10731
201.7,16.809,37052.19,0.25569,0.10742
201.8,16.817,37042.76,0.25592,0.10753
201.9,16.825,37041.84,0.25616,0.10764
202,16.834,37033.93,0.25639,0.10775
202.1,16.842,37028.92,0.25663,0.10785
202.2,16.85,37030.78,0.25686,0.10796
202.3,16.859,37034.12,0.2571,0.10808
202.4,16.867,37029.68,0.25733,0.10819
202.5,16.875,37024.66,0.25757,0.1083
202.6,16.883,37018.21,0.25781,0.10841
202.7,16.892,37027.3,0.25805,0.10852
202.8,16.9,37020.35,0.25829,0.10864
202.9,16.909,37011.82,0.25853,0.10876
203,16.917,37011.29,0.25876,0.10887
203.1,16.925,37002.05,0.25901,0.10898
203.2,16.934,37001.82,0.25924,0.1091
203.3,16.942,37004.38,0.25949,0.10922
203.4,16.95,37001.71,0.25972,0.10933
203.5,16.959,37001.81,0.25997,0.10945
203.6,16.967,36989.26,0.26021,0.10957
203.7,16.975,36978.44,0.26045,0.10969
203.8,16.984,36995.14,0.26069,0.1098
203.9,16.992,36993.85,0.26094,0.10992
204,17,36982.77,0.26119,0.11004
204.1,17.009,36983.8,0.26143,0.11016
204.2,17.017,36959.78,0.26168,0.11028
204.3,17.025,36965.61,0.26191,0.1104
204.4,17.034,36969.23,0.26216,0.11052
204.5,17.042,36961.24,0.26241,0.11063
204.6,17.05,36954.67,0.26265,0.11076
204.7,17.058,36954.02,0.26289,0.11087
204.8,17.067,36953.97,0.26314,0.111
204.9,17.075,36949.61,0.26339,0.11112
205,17.084,36945.21,0.26364,0.11124
205.1,17.092,36943.73,0.26389,0.11136
205.2,17.1,36935.27,0.26414,0.11148
205.3,17.109,36928.12,0.26438,0.1116
205.4,17.117,36924.83,0.26463,0.11172
205.5,17.125,36930.36,0.26488,0.11184
205.6,17.134,36920.8,0.26513,0.11197
205.7,17.142,36927.25,0.26538,0.11209
205.8,17.15,36922.16,0.26563,0.11222
205.9,17.159,36912.38,0.26588,0.11234
206,17.167,36920.3,0.26613,0.11247
206.1,17.175,36917.84,0.26639,0.1126
206.2,17.184,36903.04,0.26665,0.11272
206.3,17.192,36901.41,0.26689,0.11285
206.4,17.2,36902.62,0.26714,0.11297
206.5,17.209,36898.84,0.2674,0.1131
206.6,17.217,36903.23,0.26765,0.11322
206.7,17.225,36897.44,0.2679,0.11335
206.8,17.233,36895.09,0.26816,0.11348
206.9,17.242,36896.63,0.26841,0.11361
207,17.25,36893.21,0.26867,0.11373
207.1,17.259,36892.15,0.26892,0.11386
207.2,17.267,36889.12,0.26918,0.11398
207.3,17.275,36885.55,0.26944,0.11411
207.4,17.284,36885.66,0.26969,0.11423
207.5,17.292,36882.93,0.26995,0.11436
207.6,17.3,36882.03,0.2702,0.11449
207.7,17.309,36883.66,0.27046,0.11462
207.8,17.317,36878.16,0.27072,0.11475
207.9,17.325,36876.37,0.27098,0.11489
208,17.334,36879.09,0.27124,0.11501
208.1,17.342,36875.45,0.2715,0.11515
208.2,17.35,36876.62,0.27176,0.11528
208.3,17.359,36876.66,0.27202,0.11541
208.4,17.367,36870.68,0.27228,0.11554
208.5,17.375,36869.34,0.27254,0.11568
208.6,17.384,36869.67,0.27281,0.11581
208.7,17.392,36868.13,0.27307,0.11595
208.8,17.4,36866.54,0.27334,0.11609
208.9,17.409,36863.94,0.2736,0.11622
209,17.417,36863.24,0.27386,0.11636
209.1,17.425,36865.28,0.27412,0.1165
209.2,17.434,36864.3,0.27439,0.11664
209.3,17.442,36860.43,0.27466,0.11678
209.4,17.45,36860.48,0.27492,0.11692
209.5,17.459,36859.14,0.27519,0.11706
209.6,17.467,36860.92,0.27545,0.1172
209.7,17.475,36857.79,0.27572,0.11734
209.8,17.484,36854.66,0.27598,0.11748
209.9,17.492,36857.46,0.27625,0.11763
210,17.5,36856.46,0.27652,0.11777
210.1,17.509,36854.97,0.27678,0.11792
210.2,17.517,36853.31,0.27705,0.11807
210.3,17.525,36854.8,0.27732,0.11821
210.4,17.534,36852.5,0.27759,0.11836
210.5,17.542,36853.28,0.27786,0.11851
210.6,17.55,36852.38,0.27813,0.11865
210.7,17.559,36851.45,0.27839,0.1188
210.8,17.567,36852.09,0.27867,0.11895
210.9,17.575,36851.76,0.27894,0.1191
211,17.584,36850.58,0.27921,0.11925
211.1,17.592,36850.71,0.27948,0.1194
211.2,17.6,36850.21,0.27976,0.11955
211.3,17.609,36850.08,0.28003,0.1197
211.4,17.617,36849.08,0.2803,0.11985
211.5,17.625,36848.75,0.28058,0.12
211.6,17.634,36849.81,0.28086,0.12016
211.7,17.642,36848.28,0.28113,0.12031
211.8,17.65,36847.54,0.2814,0.12046
211.9,17.659,36848.36,0.28168,0.12061
212,17.667,36848.36,0.28195,0.12077
212.1,17.675,36847.44,0.28223,0.12093
212.2,17.684,36845.99,0.28251,0.12108
212.3,17.692,36846.65,0.28278,0.12124
212.4,17.7,36847,0.28306,0.1214
212.5,17.709,36846.23,0.28334,0.12156
212.6,17.717,36844.98,0.28362,0.12173
212.7,17.725,36844.34,0.28389,0.12189
212.8,17.734,36842.14,0.28417,0.12205
212.9,17.742,36842.21,0.28445,0.12221
213,17.75,36843.34,0.28473,0.12238
213.1,17.759,36840.63,0.28501,0.12254
213.2,17.767,36840.21,0.28529,0.12271
213.3,17.775,36836.42,0.28557,0.12287
213.4,17.783,36830.29,0.28586,0.12303
213.5,17.792,36834.23,0.28614,0.1232
213.6,17.8,36829.72,0.28643,0.12337
213.7,17.809,36828.58,0.28671,0.12354
213.8,17.817,36817.73,0.28699,0.12371
213.9,17.825,36815.61,0.28727,0.12387
214,17.834,36821.6,0.28756,0.12404
214.1,17.842,36812.47,0.28784,0.12421
214.2,17.85,36804.64,0.28813,0.12438
214.3,17.859,36798.33,0.28842,0.12455
214.4,17.867,36788.24,0.2887,0.12472
214.5,17.875,36780.18,0.28899,0.12489
214.6,17.884,36778.65,0.28928,0.12506
214.7,17.892,36765.78,0.28956,0.12523
214.8,17.9,36764.34,0.28986,0.1254
214.9,17.909,36764.1,0.29014,0.12557
215,17.917,36745.77,0.29043,0.12573
215.1,17.925,36736.45,0.29071,0.1259
215.2,17.934,36742.5,0.291,0.12608
215.3,17.942,36742.89,0.29129,0.12625
215.4,17.95,36726.06,0.29158,0.12643
215.5,17.959,36721.82,0.29187,0.12661
215.6,17.967,36719.8,0.29216,0.12679
215.7,17.975,36719.3,0.29245,0.12698
215.8,17.984,36707.2,0.29275,0.12716
215.9,17.992,36701.35,0.29304,0.12734
216,18,36700.02,0.29332,0.12752
216.1,18.009,36696,0.29362,0.12771
216.2,18.017,36698.5,0.29391,0.12789
216.3,18.025,36697.36,0.29421,0.12808
216.4,18.034,36690.29,0.2945,0.12827
216.5,18.042,36687.44,0.2948,0.12846
216.6,18.05,36685.05,0.2951,0.12865
216.7,18.059,36682.35,0.29539,0.12884
216.8,18.067,36681.34,0.2957,0.12903
216.9,18.075,36672.67,0.296,0.12922
217,18.084,36668.43,0.29629,0.1294
217.1,18.092,36664.78,0.29658,0.12959
217.2,18.1,36660.14,0.29688,0.12978
217.3,18.109,36659.43,0.29718,0.12997
217.4,18.117,36654.66,0.29748,0.13016
217.5,18.125,36648.87,0.29777,0.13035
217.6,18.134,36642.72,0.29807,0.13054
217.7,18.142,36636.2,0.29837,0.13074
217.8,18.15,36635.35,0.29867,0.13093
217.9,18.159,36636.71,0.29897,0.13113
218,18.167,36628.04,0.29927,0.13133
218.1,18.175,36617.96,0.29956,0.13152
218.2,18.184,36618.14,0.29986,0.13172
218.3,18.192,36618.75,0.30017,0.13192
218.4,18.2,36606.32,0.30047,0.13213
218.5,18.209,36608.79,0.30077,0.13233
218.6,18.217,36599.92,0.30108,0.13255
218.7,18.225,36589.92,0.30138,0.13275
218.8,18.234,36588.33,0.30169,0.13296
218.9,18.242,36585.21,0.30199,0.13317
219,18.25,36575.7,0.3023,0.13337
219.1,18.259,36569.89,0.3026,0.13358
219.2,18.267,36567.21,0.30291,0.1338
219.3,18.275,36558.8,0.30321,0.13401
219.4,18.284,36553.5,0.30351,0.13422
219.5,18.292,36552.3,0.30383,0.13444
219.6,18.3,36552,0.30414,0.13466
219.7,18.309,36543.74,0.30444,0.13487
219.8,18.317,36532.38,0.30475,0.13509
219.9,18.325,36534.99,0.30506,0.1353
220,18.334,36532.79,0.30536,0.13553
220.1,18.342,36523.77,0.30568,0.13575
220.2,18.35,36518.47,0.30598,0.13597
220.3,18.358,36512.9,0.30629,0.13619
220.4,18.367,36506.52,0.3066,0.13641
220.5,18.375,36507.55,0.30691,0.13664
220.6,18.384,36500.97,0.30722,0.13686
220.7,18.392,36495.82,0.30753,0.13709
220.8,18.4,36488,0.30784,0.13731
220.9,18.409,36481.98,0.30816,0.13754
221,18.417,36471.98,0.30847,0.13777
221.1,18.425,36457.12,0.30878,0.138
221.2,18.434,36451.59,0.3091,0.13823
221.3,18.442,36440.75,0.30941,0.13846
221.4,18.45,36435.48,0.30972,0.13869
221.5,18.459,36429.31,0.31004,0.13892
221.6,18.467,36421.62,0.31035,0.13915
221.7,18.475,36410.8,0.31067,0.13939
221.8,18.484,36403.04,0.31099,0.13962
221.9,18.492,36399.27,0.3113,0.13986
222,18.5,36385.98,0.31162,0.14009
222.1,18.509,36384.39,0.31194,0.14033
222.2,18.517,36376.27,0.31226,0.14057
222.3,18.525,36371.96,0.31257,0.1408
222.4,18.534,36358.05,0.31289,0.14104
222.5,18.542,36354.61,0.3132,0.14128
222.6,18.55,36350.65,0.31352,0.14152
222.7,18.559,36347.54,0.31384,0.14176
222.8,18.567,36339.02,0.31415,0.142
222.9,18.575,36335,0.31447,0.14224
223,18.584,36330.26,0.31478,0.14249
223.1,18.592,36327.87,0.31511,0.14273
223.2,18.6,36327.25,0.31542,0.14298
223.3,18.609,36321.23,0.31574,0.14322
223.4,18.617,36317.7,0.31606,0.14347
223.5,18.625,36316.57,0.31638,0.14372
223.6,18.634,36314.03,0.3167,0.14397
223.7,18.642,36307.46,0.31702,0.14422
223.8,18.65,36307.99,0.31733,0.14447
223.9,18.659,36309.66,0.31766,0.14472
224,18.667,36299.92,0.31798,0.14498
224.1,18.675,36292.43,0.31831,0.14523
224.2,18.684,36291.12,0.31863,0.14548
224.3,18.692,36285.29,0.31895,0.14574
224.4,18.7,36275.79,0.31927,0.14599
224.5,18.709,36259.55,0.31959,0.14624
224.6,18.717,36256,0.31991,0.14649
224.7,18.725,36245.92,0.32024,0.14675
224.8,18.734,36229.61,0.32056,0.14701
224.9,18.742,36224.27,0.32088,0.14727
225,18.75,36201.95,0.32121,0.14753
225.1,18.759,36197.7,0.32153,0.1478
225.2,18.767,36173.71,0.32186,0.14807
225.3,18.775,36153.97,0.32218,0.14833
225.4,18.784,36131.79,0.32251,0.1486
225.5,18.792,36133.8,0.32283,0.14886
225.6,18.8,36117.92,0.32316,0.14913
225.7,18.809,36104.25,0.32348,0.14939
225.8,18.817,36103.43,0.3238,0.14966
225.9,18.825,36099.8,0.32413,0.14993
226,18.834,36089.29,0.32446,0.15019
226.1,18.842,36079.77,0.32478,0.15046
226.2,18.85,36076.35,0.3251,0.15072
226.3,18.858,36066.8,0.32543,0.15099
226.4,18.867,36065.21,0.32575,0.15127
226.5,18.875,36061.09,0.32608,0.15154
226.6,18.884,36050.93,0.32641,0.15182
226.7,18.892,36045.57,0.32673,0.1521
226.8,18.9,36045.5,0.32706,0.15238
226.9,18.909,36036.24,0.32739,0.15265
227,18.917,36032.48,0.32772,0.15293
227.1,18.925,36026.95,0.32805,0.15321
227.2,18.934,36018.16,0.32839,0.15349
227.3,18.942,36007.43,0.32872,0.15376
227.4,18.95,36002.53,0.32904,0.15404
227.5,18.959,35992.62,0.32937,0.15433
227.6,18.967,35973.44,0.3297,0.15461
227.7,18.975,35964.49,0.33003,0.1549
227.8,18.984,35948.64,0.33036,0.15518
227.9,18.992,35935.18,0.33068,0.15546
228,19,35932.76,0.33101,0.15575
228.1,19.009,35927.24,0.33134,0.15604
228.2,19.017,35914.48,0.33167,0.15633
228.3,19.025,35910.99,0.332,0.15661
228.4,19.034,35906.43,0.33233,0.15691
228.5,19.042,35898.93,0.33266,0.15719
228.6,19.05,35897.99,0.33298,0.15749
228.7,19.059,35889.54,0.33332,0.15778
228.8,19.067,35882.46,0.33365,0.15807
228.9,19.075,35871.32,0.33398,0.15837
229,19.084,35872.29,0.33431,0.15866
229.1,19.092,35866.13,0.33464,0.15895
229.2,19.1,35861.21,0.33497,0.15925
229.3,19.109,35849.55,0.33531,0.15955
229.4,19.117,35837.25,0.33564,0.15984
229.5,19.125,35830.4,0.33597,0.16014
229.6,19.134,35821.43,0.3363,0.16043
229.7,19.142,35813.86,0.33664,0.16074
229.8,19.15,35796.31,0.33697,0.16103
229.9,19.159,35792.08,0.3373,0.16133
230,19.167,35788.81,0.33763,0.16163
230.1,19.175,35776.79,0.33796,0.16192
230.2,19.184,35779.57,0.33829,0.16222
230.3,19.192,35769.81,0.33862,0.16251
230.4,19.2,35758.21,0.33895,0.16281
230.5,19.209,35741.46,0.33929,0.16311
230.6,19.217,35730.88,0.33962,0.16341
230.7,19.225,35721.36,0.33995,0.16372
230.8,19.234,35706.28,0.34028,0.16402
230.9,19.242,35690.25,0.34061,0.16432
231,19.25,35684.27,0.34094,0.16462
231.1,19.259,35672.02,0.34128,0.16493
231.2,19.267,35660.96,0.34161,0.16523
231.3,19.275,35647.59,0.34194,0.16553
231.4,19.284,35635.12,0.34227,0.16584
231.5,19.292,35616.93,0.34261,0.16614
231.6,19.3,35595.49,0.34294,0.16645
231.7,19.309,35583.79,0.34327,0.16675
231.8,19.317,35561.54,0.34361,0.16706
231.9,19.325,35541.08,0.34394,0.16736
232,19.334,35519.5,0.34427,0.16766
232.1,19.342,35496.29,0.34461,0.16796
232.2,19.35,35489.73,0.34494,0.16826
232.3,19.359,35476.69,0.34527,0.16856
232.4,19.367,35460.67,0.3456,0.16885
232.5,19.375,35453.49,0.34594,0.16915
232.6,19.384,35444.91,0.34628,0.16946
232.7,19.392,35432.54,0.34661,0.16977
232.8,19.4,35425.38,0.34695,0.17009
232.9,19.409,35413.05,0.34728,0.1704
233,19.417,35404.44,0.34762,0.17071
233.1,19.425,35398.91,0.34795,0.17102
233.2,19.434,35385.8,0.34828,0.17133
233.3,19.442,35368.93,0.34861,0.17165
233.4,19.45,35361.62,0.34895,0.17196
233.5,19.459,35351.07,0.34928,0.17227
233.6,19.467,35347.52,0.34962,0.17259
233.7,19.475,35337.14,0.34995,0.1729
233.8,19.483,35329.82,0.35029,0.17321
233.9,19.492,35325.88,0.35063,0.17353
234,19.5,35321.31,0.35097,0.17385
234.1,19.509,35308.97,0.3513,0.17416
234.2,19.517,35306.62,0.35164,0.17448
234.3,19.525,35301.43,0.35197,0.1748
234.4,19.534,35299.97,0.35231,0.17511
234.5,19.542,35295.74,0.35264,0.17543
234.6,19.55,35295.74,0.35298,0.17576
234.7,19.559,35292.08,0.35332,0.17607
234.8,19.567,35285.66,0.35366,0.17639
234.9,19.575,35278.84,0.35399,0.17671
235,19.584,35270.79,0.35432,0.17703
235.1,19.592,35252.43,0.35467,0.17735
235.2,19.6,35243.22,0.355,0.17767
235.3,19.609,35229.39,0.35533,0.17799
235.4,19.617,35206.13,0.35567,0.17831
235.5,19.625,35189.09,0.356,0.17863
235.6,19.634,35176.44,0.35634,0.17895
235.7,19.642,35158.52,0.35668,0.17927
235.8,19.65,35149.69,0.35702,0.17959
235.9,19.659,35131.23,0.35735,0.17991
236,19.667,35119.42,0.35769,0.18023
236.1,19.675,35110.64,0.35803,0.18055
236.2,19.684,35092.66,0.35836,0.18087
236.3,19.692,35079.59,0.35869,0.1812
236.4,19.7,35070.66,0.35903,0.18152
236.5,19.709,35040.3,0.35937,0.18184
236.6,19.717,35027.18,0.35971,0.18216
236.7,19.725,35011.09,0.36004,0.18248
236.8,19.734,34973.55,0.36038,0.18281
236.9,19.742,34954.23,0.36073,0.18313
237,19.75,34914.48,0.36107,0.18346
237.1,19.759,34880.02,0.3614,0.18378
237.2,19.767,34864.95,0.36174,0.18411
237.3,19.775,34844.05,0.36208,0.18443
237.4,19.784,34835.29,0.36241,0.18475
237.5,19.792,34829.8,0.36276,0.18507
237.6,19.8,34825.63,0.36309,0.1854
237.7,19.809,34821.04,0.36342,0.18571
237.8,19.817,34814.63,0.36376,0.18604
237.9,19.825,34807.89,0.3641,0.18636
238,19.834,34793.89,0.36444,0.18668
238.1,19.842,34780.89,0.36477,0.187
238.2,19.85,34767.88,0.36511,0.18733
238.3,19.859,34756.2,0.36545,0.18765
238.4,19.867,34731.3,0.36579,0.18798
238.5,19.875,34715.15,0.36612,0.18829
238.6,19.884,34705.12,0.36645,0.18861
238.7,19.892,34684.75,0.36679,0.18893
238.8,19.9,34666.01,0.36713,0.18926
238.9,19.909,34649.04,0.36746,0.18958
239,19.917,34635.29,0.3678,0.18991
239.1,19.925,34622.63,0.36814,0.19023
239.2,19.933,34614.04,0.36848,0.19055
239.3,19.942,34608.09,0.36882,0.19088
239.4,19.95,34604.2,0.36916,0.1912
239.5,19.959,34592.93,0.3695,0.19152
239.6,19.967,34580.71,0.36984,0.19185
239.7,19.975,34566.36,0.37017,0.19217
239.8,19.984,34555.22,0.37051,0.19249
239.9,19.992,34547.36,0.37086,0.19282
240,20,34533.74,0.3712,0.19315
240.1,20.009,34517.48,0.37153,0.19347
240.2,20.017,34505.57,0.37187,0.1938
240.3,20.025,34499.95,0.37222,0.19412
240.4,20.034,34482.42,0.37255,0.19444
240.5,20.042,34463.27,0.37289,0.19477
240.6,20.05,34447.23,0.37322,0.19509
240.7,20.059,34418.13,0.37356,0.19541
240.8,20.067,34389.81,0.3739,0.19573
240.9,20.075,34374.24,0.37424,0.19606
241,20.084,34341.12,0.37458,0.19638
241.1,20.092,34332.69,0.37492,0.1967
241.2,20.1,34316.8,0.37526,0.19703
241.3,20.109,34306.93,0.3756,0.19736
241.4,20.117,34298.16,0.37594,0.19768
241.5,20.125,34290.44,0.37628,0.198
241.6,20.134,34281.79,0.37661,0.19833
241.7,20.142,34277.15,0.37696,0.19865
241.8,20.15,34262.02,0.3773,0.19898
241.9,20.159,34252.69,0.37763,0.1993
242,20.167,34244.3,0.37798,0.19963
242.1,20.175,34228.86,0.37832,0.19995
242.2,20.184,34207.6,0.37866,0.20028
242.3,20.192,34189.55,0.37901,0.20061
242.4,20.2,34155.69,0.37935,0.20093
242.5,20.209,34106.89,0.37969,0.20126
242.6,20.217,34069.51,0.38003,0.20158
242.7,20.225,34047.47,0.38037,0.2019
242.8,20.234,34017.11,0.38071,0.20222
242.9,20.242,33998.43,0.38104,0.20254
243,20.25,33986.93,0.38138,0.20286
243.1,20.259,33982.03,0.38172,0.20318
243.2,20.267,33966.29,0.38206,0.2035
243.3,20.275,33948.3,0.38241,0.20382
243.4,20.284,33925.45,0.38274,0.20415
243.5,20.292,33899.88,0.38309,0.20446
243.6,20.3,33871.3,0.38343,0.20478
243.7,20.309,33835.28,0.38377,0.20225
243.8,20.317,33809.63,0.38411,0.20108
243.9,20.325,33804.63,0.38445,0.20095
244,20.334,33799.62,0.38478,0.20125
244.1,20.342,33797.54,0.38513,0.20154
244.2,20.35,33797.35,0.38547,0.20183
244.3,20.359,33796.93,0.38581,0.20213
244.4,20.367,33795.59,0.38616,0.20243
244.5,20.375,33791.77,0.3865,0.20273
244.6,20.384,33790.01,0.38683,0.20302
244.7,20.392,33785.22,0.38717,0.20331
244.8,20.4,33769.34,0.38752,0.20361
244.9,20.409,33749.97,0.38786,0.2039
245,20.417,33722.23,0.3882,0.2042
245.1,20.425,33697.63,0.38854,0.20449
