Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
122.7,10.225,51588.18,0.01609,0.31522
122.8,10.233,51618.72,0.01611,0.31522
122.9,10.242,51723,0.01613,0.31522
123,10.25,51801.08,0.01614,0.31522
123.1,10.258,51877.63,0.01616,0.31522
123.2,10.267,51936.01,0.01618,0.31522
123.3,10.275,52007.41,0.01619,0.31522
123.4,10.283,52037.67,0.01621,0.31522
123.5,10.292,52074.38,0.01623,0.31522
123.6,10.3,52111.77,0.01624,0.31522
123.7,10.308,52189.19,0.01626,0.31522
123.8,10.317,52284.32,0.01628,0.31522
123.9,10.325,52346.54,0.01629,0.31522
124,10.333,52414.73,0.01631,0.31522
124.1,10.342,52463.23,0.01633,0.31522
124.2,10.35,52537.98,0.01634,0.31522
124.3,10.358,52580.19,0.01636,0.31522
124.4,10.367,52611.29,0.01638,0.31522
124.5,10.375,52637.54,0.01639,0.31522
124.6,10.383,52705.31,0.01641,0.31522
124.7,10.392,52770.47,0.01643,0.31522
124.8,10.4,52849.57,0.01644,0.31522
124.9,10.408,52945.59,0.01646,0.31522
125,10.417,53062.85,0.01648,0.31522
125.1,10.425,53099.86,0.01649,0.31522
125.2,10.434,53123.46,0.01651,0.31522
125.3,10.442,53160,0.01653,0.31522
125.4,10.45,53213.42,0.01654,0.31522
125.5,10.458,53271.51,0.01656,0.31522
125.6,10.467,53306.9,0.01658,0.31522
125.7,10.475,53382.59,0.01659,0.31522
125.8,10.483,53424.62,0.01661,0.31522
125.9,10.492,53492.04,0.01663,0.31522
126,10.5,53571.53,0.01664,0.31522
126.1,10.508,53606.21,0.01666,0.31522
126.2,10.517,53634.26,0.01668,0.31522
126.3,10.525,53677.75,0.01669,0.31522
126.4,10.533,53765.81,0.01671,0.31522
126.5,10.542,53845.47,0.01673,0.31523
126.6,10.55,53886.34,0.01674,0.31522
126.7,10.558,53945.5,0.01676,0.31522
126.8,10.567,54012.43,0.01678,0.31522
126.9,10.575,54068.97,0.01679,0.31523
127,10.583,54092.96,0.01681,0.31522
127.1,10.592,54119.77,0.01683,0.31523
127.2,10.6,54145.88,0.01684,0.31522
127.3,10.608,54224.75,0.01686,0.31522
127.4,10.617,54326.51,0.01688,0.31522
127.5,10.625,54405.87,0.01689,0.31522
127.6,10.633,54478.88,0.01691,0.31522
127.7,10.642,54555.92,0.01693,0.31522
127.8,10.65,54646.51,0.01694,0.31522
127.9,10.658,54683.29,0.01696,0.31522
128,10.667,54691.05,0.01698,0.31522
128.1,10.675,54697.55,0.01699,0.31522
128.2,10.683,54756.69,0.01701,0.31522
128.3,10.692,54831.71,0.01703,0.31522
128.4,10.7,54910.71,0.01704,0.31522
128.5,10.708,54978.19,0.01706,0.31522
128.6,10.717,55074.05,0.01708,0.31522
128.7,10.725,55131.71,0.01709,0.31522
128.8,10.733,55168.71,0.01711,0.31522
128.9,10.742,55218.34,0.01713,0.31522
129,10.75,55268.66,0.01714,0.31522
129.1,10.759,55349.34,0.01716,0.31522
129.2,10.767,55403.07,0.01718,0.31522
129.3,10.775,55459.29,0.01719,0.31522
129.4,10.783,55489.96,0.01721,0.31522
129.5,10.792,55547.08,0.01723,0.31522
129.6,10.8,55602.13,0.01724,0.31522
129.7,10.808,55648.65,0.01726,0.31522
129.8,10.817,55697.57,0.01728,0.31522
129.9,10.825,55753.33,0.01729,0.31522
130,10.834,55850.08,0.01731,0.31522
130.1,10.842,55923.91,0.01733,0.31522
130.2,10.85,56021.09,0.01734,0.31522
130.3,10.858,56106.61,0.01736,0.31522
130.4,10.867,56174.18,0.01738,0.31522
130.5,10.875,56181.61,0.01739,0.31522
130.554,10.882,20416.3,0.01741,0.31516
