Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
122.6,10.217,45324.67,0.01324,0.22595
122.7,10.225,45344.1,0.01325,0.22595
122.8,10.234,45425.62,0.01327,0.22595
122.9,10.242,45501.46,0.01328,0.22595
123,10.25,45534.31,0.0133,0.22595
123.1,10.259,45588.14,0.01332,0.22595
123.2,10.267,45621.45,0.01333,0.22595
123.3,10.275,45701.78,0.01335,0.22595
123.4,10.284,45784.99,0.01336,0.22595
123.5,10.292,45839.04,0.01338,0.22596
123.6,10.3,45864.78,0.0134,0.22596
123.7,10.308,45957.02,0.01341,0.22595
123.8,10.317,46066.42,0.01343,0.22595
123.9,10.325,46144.7,0.01344,0.22596
124,10.333,46211.54,0.01346,0.22596
124.1,10.342,46286.42,0.01348,0.22596
124.2,10.35,46310.76,0.01349,0.22596
124.3,10.358,46328.34,0.01351,0.22596
124.4,10.367,46353.46,0.01352,0.22596
124.5,10.375,46407.96,0.01354,0.22596
124.6,10.383,46499.55,0.01355,0.22596
124.7,10.392,46576.88,0.01357,0.22596
124.8,10.4,46663.59,0.01359,0.22596
124.9,10.408,46739.31,0.0136,0.22596
125,10.417,46821.8,0.01362,0.22596
125.1,10.425,46865.54,0.01363,0.22596
125.2,10.433,46909.62,0.01365,0.22596
125.3,10.442,46931.05,0.01367,0.22596
125.4,10.45,46996.93,0.01368,0.22596
125.5,10.459,47048.31,0.0137,0.22596
125.6,10.467,47101.74,0.01371,0.22596
125.7,10.475,47182.5,0.01373,0.22596
125.8,10.483,47285.18,0.01375,0.22596
125.9,10.492,47334.46,0.01376,0.22596
126,10.5,47387.26,0.01378,0.22596
126.1,10.509,47440.86,0.01379,0.22596
126.2,10.517,47511.16,0.01381,0.22596
126.3,10.525,47564.3,0.01382,0.22596
126.4,10.533,47631.44,0.01384,0.22596
126.5,10.542,47707.47,0.01386,0.22596
126.6,10.55,47756.34,0.01387,0.22596
126.7,10.559,47834.17,0.01389,0.22596
126.8,10.567,47851.7,0.0139,0.22596
126.9,10.575,47871.96,0.01392,0.22596
127,10.583,47917.39,0.01394,0.22596
127.1,10.592,48030.48,0.01395,0.22596
127.2,10.6,48109.49,0.01397,0.22596
127.3,10.609,48173.17,0.01398,0.22596
127.4,10.617,48259.03,0.014,0.22596
127.5,10.625,48363.9,0.01401,0.22596
127.6,10.634,48386.62,0.01403,0.22596
127.7,10.642,48416.44,0.01405,0.22596
127.8,10.65,48442.85,0.01406,0.22597
127.9,10.659,48507.55,0.01408,0.22596
128,10.667,48575.33,0.01409,0.22596
128.1,10.675,48650.69,0.01411,0.22597
128.2,10.684,48706.96,0.01413,0.22597
128.3,10.692,48810.62,0.01414,0.22597
128.4,10.7,48915.44,0.01416,0.22597
128.5,10.708,48948.91,0.01417,0.22597
128.6,10.717,48972.45,0.01419,0.22596
128.7,10.725,49007.22,0.01421,0.22597
128.8,10.734,49102.22,0.01422,0.22597
128.9,10.742,49175.63,0.01424,0.22597
129,10.75,49251.86,0.01425,0.22597
129.1,10.759,49308.67,0.01427,0.22597
129.2,10.767,49370.78,0.01428,0.22597
129.3,10.775,49397.81,0.0143,0.22597
129.4,10.784,49432.96,0.01432,0.22597
129.5,10.792,49490.08,0.01433,0.22597
129.6,10.8,49572.93,0.01435,0.22597
129.7,10.808,49645.36,0.01436,0.22597
129.8,10.817,49741.75,0.01438,0.22597
129.9,10.825,49794.21,0.0144,0.22597
130,10.834,49865.88,0.01441,0.22597
130.1,10.842,49911.83,0.01443,0.22597
130.2,10.85,49947.4,0.01444,0.22597
130.3,10.858,49990.49,0.01446,0.22597
130.4,10.867,50054.89,0.01448,0.22597
130.5,10.875,50127.45,0.01449,0.22597
130.6,10.883,50205.98,0.01451,0.22597
130.7,10.892,50290.5,0.01452,0.22597
130.8,10.9,50401.38,0.01454,0.22597
130.9,10.908,50443.16,0.01455,0.22597
131,10.917,50461.04,0.01457,0.22597
131.1,10.925,50479.95,0.01459,0.22597
131.2,10.933,50549.24,0.0146,0.22597
131.3,10.942,50662.04,0.01462,0.22597
131.4,10.95,50720.7,0.01463,0.22597
131.5,10.958,50785.96,0.01465,0.22597
131.6,10.967,50847.4,0.01467,0.22597
131.7,10.975,50924.56,0.01468,0.22597
131.8,10.983,50951.56,0.0147,0.22597
131.9,10.992,50981.95,0.01471,0.22597
132,11,51030.66,0.01473,0.22597
132.1,11.009,51127.54,0.01475,0.22597
132.2,11.017,51190.18,0.01476,0.22597
132.3,11.025,51252.26,0.01478,0.22597
132.4,11.034,51319.25,0.01479,0.22597
132.5,11.042,51409.46,0.01481,0.22597
132.6,11.05,51481.33,0.01482,0.22597
132.7,11.058,51515.24,0.01484,0.22597
132.8,11.067,51532.63,0.01486,0.22597
132.9,11.075,51636.77,0.01487,0.22597
133,11.084,51696.25,0.01489,0.22597
133.1,11.092,51777.64,0.0149,0.22597
133.2,11.1,51843.46,0.01492,0.22597
133.3,11.109,51911.29,0.01494,0.22597
133.4,11.117,51969.33,0.01495,0.22597
133.5,11.125,52005.89,0.01497,0.22597
133.6,11.134,52043.39,0.01498,0.22597
133.7,11.142,52116.28,0.015,0.22597
133.8,11.15,52226.47,0.01502,0.22597
133.9,11.158,52290.14,0.01503,0.22597
134,11.167,52348.74,0.01505,0.22597
134.1,11.175,52419.49,0.01506,0.22597
134.2,11.184,52472.65,0.01508,0.22597
134.3,11.192,52519.45,0.01509,0.22597
134.4,11.2,52547.41,0.01511,0.22597
134.5,11.209,52589.99,0.01513,0.22597
134.6,11.217,52663.32,0.01514,0.22597
134.7,11.225,52734.91,0.01516,0.22597
134.8,11.233,52831.61,0.01517,0.22597
134.9,11.242,52923.7,0.01519,0.22597
135,11.25,53014.91,0.01521,0.22597
135.1,11.258,53045.18,0.01522,0.22597
135.2,11.267,53089.39,0.01524,0.22597
135.3,11.275,53118.24,0.01525,0.22597
135.4,11.283,53190.17,0.01527,0.22597
135.5,11.292,53240.1,0.01528,0.22597
135.6,11.3,53313.75,0.0153,0.22597
135.7,11.308,53392.93,0.01532,0.22597
135.8,11.317,53497.15,0.01533,0.22597
135.9,11.325,52120.07,0.01535,0.22609
136,11.334,52274.07,0.01536,0.226
136.1,11.342,52366.93,0.01538,0.226
136.2,11.35,52461.17,0.0154,0.226
136.3,11.359,52526.23,0.01541,0.226
136.4,11.367,52572.5,0.01543,0.226
136.5,11.375,52664.02,0.01544,0.226
136.6,11.384,52771.59,0.01546,0.226
136.7,11.392,52898.83,0.01548,0.226
136.8,11.4,53016.18,0.01549,0.226
136.9,11.409,53067.8,0.01551,0.226
137,11.417,53108.37,0.01552,0.226
137.1,11.425,53194.69,0.01554,0.226
137.2,11.433,53263.42,0.01555,0.226
137.3,11.442,53360.02,0.01557,0.226
137.4,11.45,53491.3,0.01559,0.226
137.5,11.458,53529.88,0.0156,0.226
137.6,11.467,53577.2,0.01562,0.226
137.7,11.475,53672.29,0.01563,0.226
137.8,11.483,53763.09,0.01565,0.226
137.894,11.493,21207.49,0.01567,0.2261
